1	0.670636
2	0.996257
67	0.996597
228	0.997278
339	0.997618
630	0.997958
758	0.998299
825	0.998639
1019	0.998979
1108	0.999319
1150	0.99966
1336	1
1	0.670636
2	0.996257
67	0.996597
228	0.997278
339	0.997618
630	0.997958
758	0.998299
825	0.998639
1019	0.998979
1108	0.999319
1150	0.99966
1336	1
1	0.670636
2	0.996257
67	0.996597
228	0.997278
339	0.997618
630	0.997958
758	0.998299
825	0.998639
1019	0.998979
1108	0.999319
1150	0.99966
1336	1
1	0.670636
2	0.996257
67	0.996597
228	0.997278
339	0.997618
630	0.997958
758	0.998299
825	0.998639
1019	0.998979
1108	0.999319
1150	0.99966
1336	1
