1	0.00103
2	0.000967
3	0.001045
4	0.00104
5	0.001022
6	0.000984
7	0.000948
8	0.001015
9	0.001004
10	0.000989
11	0.001039
12	0.001007
13	0.001075
14	0.001018
15	0.00103
16	0.001033
17	0.000934
18	0.000988
19	0.000964
20	0.000949
21	0.00096
22	0.001007
23	0.00098
24	0.00096
25	0.000947
26	0.000957
27	0.001001
28	0.000955
29	0.000974
30	0.00098
31	0.001088
32	0.001032
33	0.001006
34	0.000958
35	0.000961
36	0.001038
37	0.000983
38	0.001013
39	0.001023
40	0.000992
41	0.000999
42	0.000965
43	0.001021
44	0.001001
45	0.000995
46	0.00101
47	0.000995
48	0.001045
49	0.001
50	0.001002
51	0.000998
52	0.000977
53	0.00094
54	0.000964
55	0.000965
56	0.001
57	0.000979
58	0.001029
59	0.000958
60	0.00104
61	0.001008
62	0.00097
63	0.001
64	0.001046
65	0.000971
66	0.000997
67	0.000986
68	0.001047
69	0.00101
70	0.001019
71	0.001015
72	0.000976
73	0.001081
74	0.001042
75	0.000961
76	0.001016
77	0.001
78	0.000967
79	0.001005
80	0.000958
81	0.001023
82	0.000978
83	0.00099
84	0.001022
85	0.001024
86	0.000992
87	0.000994
88	0.001005
89	0.001032
90	0.000992
91	0.001012
92	0.000937
93	0.001039
94	0.001043
95	0.000975
96	0.000979
97	0.000998
98	0.000991
99	0.000992
100	0.000948
101	0.000983
102	0.000964
103	0.000983
104	0.000953
105	0.000977
106	0.000979
107	0.001016
108	0.001036
109	0.000994
110	0.001073
111	0.000932
112	0.001003
113	0.000988
114	0.001004
115	0.000963
116	0.001025
117	0.001031
118	0.000964
119	0.001043
120	0.000926
121	0.001012
122	0.00099
123	0.000975
124	0.001006
125	0.000981
126	0.001008
127	0.001031
128	0.000996
129	0.000974
130	0.001
131	0.001023
132	0.000982
133	0.001056
134	0.001032
135	0.001029
136	0.001002
137	0.001001
138	0.001043
139	0.001019
140	0.001001
141	0.00108
142	0.001014
143	0.000989
144	0.000946
145	0.001018
146	0.000993
147	0.001004
148	0.000915
149	0.001039
150	0.001027
151	0.000974
152	0.000958
153	0.001036
154	0.001002
155	0.001007
156	0.000998
157	0.000973
158	0.001043
159	0.000965
160	0.000998
161	0.000947
162	0.001006
163	0.001014
164	0.000917
165	0.001016
