1	0.672555
2	0.995268
67	0.995584
228	0.996215
339	0.99653
630	0.996845
734	0.997161
758	0.997476
825	0.997792
1019	0.998107
1108	0.998423
1150	0.998738
1157	0.999054
1336	0.999369
1361	0.999685
1571	1
1	0.672555
2	0.995268
67	0.995584
228	0.996215
339	0.99653
630	0.996845
734	0.997161
758	0.997476
825	0.997792
1019	0.998107
1108	0.998423
1150	0.998738
1157	0.999054
1336	0.999369
1361	0.999685
1571	1
1	0.672555
2	0.995268
67	0.995584
228	0.996215
339	0.99653
630	0.996845
734	0.997161
758	0.997476
825	0.997792
1019	0.998107
1108	0.998423
1150	0.998738
1157	0.999054
1336	0.999369
1361	0.999685
1571	1
1	0.672555
2	0.995268
67	0.995584
228	0.996215
339	0.99653
630	0.996845
734	0.997161
758	0.997476
825	0.997792
1019	0.998107
1108	0.998423
1150	0.998738
1157	0.999054
1336	0.999369
1361	0.999685
1571	1
