1	0.672555
2	0.322713
67	0.000315457
228	0.000630915
339	0.000315457
630	0.000315457
734	0.000315457
758	0.000315457
825	0.000315457
1019	0.000315457
1108	0.000315457
1150	0.000315457
1157	0.000315457
1336	0.000315457
1361	0.000315457
1571	0.000315457
1	0.672555
2	0.322713
67	0.000315457
228	0.000630915
339	0.000315457
630	0.000315457
734	0.000315457
758	0.000315457
825	0.000315457
1019	0.000315457
1108	0.000315457
1150	0.000315457
1157	0.000315457
1336	0.000315457
1361	0.000315457
1571	0.000315457
1	0.672555
2	0.322713
67	0.000315457
228	0.000630915
339	0.000315457
630	0.000315457
734	0.000315457
758	0.000315457
825	0.000315457
1019	0.000315457
1108	0.000315457
1150	0.000315457
1157	0.000315457
1336	0.000315457
1361	0.000315457
1571	0.000315457
1	0.672555
2	0.322713
67	0.000315457
228	0.000630915
339	0.000315457
630	0.000315457
734	0.000315457
758	0.000315457
825	0.000315457
1019	0.000315457
1108	0.000315457
1150	0.000315457
1157	0.000315457
1336	0.000315457
1361	0.000315457
1571	0.000315457
