1	0.670636
2	0.325621
67	0.000340252
228	0.000680504
339	0.000340252
630	0.000340252
758	0.000340252
825	0.000340252
1019	0.000340252
1108	0.000340252
1150	0.000340252
1336	0.000340252
1	0.670636
2	0.325621
67	0.000340252
228	0.000680504
339	0.000340252
630	0.000340252
758	0.000340252
825	0.000340252
1019	0.000340252
1108	0.000340252
1150	0.000340252
1336	0.000340252
1	0.670636
2	0.325621
67	0.000340252
228	0.000680504
339	0.000340252
630	0.000340252
758	0.000340252
825	0.000340252
1019	0.000340252
1108	0.000340252
1150	0.000340252
1336	0.000340252
1	0.670636
2	0.325621
67	0.000340252
228	0.000680504
339	0.000340252
630	0.000340252
758	0.000340252
825	0.000340252
1019	0.000340252
1108	0.000340252
1150	0.000340252
1336	0.000340252
