1	0.669545
2	0.993197
67	0.993459
228	0.993982
339	0.994244
630	0.994505
734	0.994767
758	0.995029
825	0.99529
1019	0.995552
1084	0.995814
1108	0.996075
1150	0.996337
1157	0.996599
1294	0.99686
1336	0.997122
1361	0.997384
1571	0.997645
1572	0.997907
1629	0.998168
1761	0.99843
2011	0.998692
2129	0.998953
2185	0.999215
2230	0.999477
2248	0.999738
2337	1
1	0.669545
2	0.993197
67	0.993459
228	0.993982
339	0.994244
630	0.994505
734	0.994767
758	0.995029
825	0.99529
1019	0.995552
1084	0.995814
1108	0.996075
1150	0.996337
1157	0.996599
1294	0.99686
1336	0.997122
1361	0.997384
1571	0.997645
1572	0.997907
1629	0.998168
1761	0.99843
2011	0.998692
2129	0.998953
2185	0.999215
2230	0.999477
2248	0.999738
2337	1
1	0.669545
2	0.993197
67	0.993459
228	0.993982
339	0.994244
630	0.994505
734	0.994767
758	0.995029
825	0.99529
1019	0.995552
1084	0.995814
1108	0.996075
1150	0.996337
1157	0.996599
1294	0.99686
1336	0.997122
1361	0.997384
1571	0.997645
1572	0.997907
1629	0.998168
1761	0.99843
2011	0.998692
2129	0.998953
2185	0.999215
2230	0.999477
2248	0.999738
2337	1
1	0.669545
2	0.993197
67	0.993459
228	0.993982
339	0.994244
630	0.994505
734	0.994767
758	0.995029
825	0.99529
1019	0.995552
1084	0.995814
1108	0.996075
1150	0.996337
1157	0.996599
1294	0.99686
1336	0.997122
1361	0.997384
1571	0.997645
1572	0.997907
1629	0.998168
1761	0.99843
2011	0.998692
2129	0.998953
2185	0.999215
2230	0.999477
2248	0.999738
2337	1
