1	0.669489
2	0.992528
67	0.992777
228	0.993275
339	0.993524
630	0.993773
679	0.994022
734	0.994271
758	0.994521
825	0.99477
1019	0.995019
1043	0.995268
1084	0.995517
1108	0.995766
1150	0.996015
1157	0.996264
1294	0.996513
1336	0.996762
1361	0.997011
1571	0.99726
1572	0.997509
1629	0.997758
1676	0.998007
1761	0.998257
2011	0.998506
2129	0.998755
2185	0.999004
2230	0.999253
2248	0.999502
2337	0.999751
2439	1
1	0.669489
2	0.992528
67	0.992777
228	0.993275
339	0.993524
630	0.993773
679	0.994022
734	0.994271
758	0.994521
825	0.99477
1019	0.995019
1043	0.995268
1084	0.995517
1108	0.995766
1150	0.996015
1157	0.996264
1294	0.996513
1336	0.996762
1361	0.997011
1571	0.99726
1572	0.997509
1629	0.997758
1676	0.998007
1761	0.998257
2011	0.998506
2129	0.998755
2185	0.999004
2230	0.999253
2248	0.999502
2337	0.999751
2439	1
1	0.669489
2	0.992528
67	0.992777
228	0.993275
339	0.993524
630	0.993773
679	0.994022
734	0.994271
758	0.994521
825	0.99477
1019	0.995019
1043	0.995268
1084	0.995517
1108	0.995766
1150	0.996015
1157	0.996264
1294	0.996513
1336	0.996762
1361	0.997011
1571	0.99726
1572	0.997509
1629	0.997758
1676	0.998007
1761	0.998257
2011	0.998506
2129	0.998755
2185	0.999004
2230	0.999253
2248	0.999502
2337	0.999751
2439	1
1	0.669489
2	0.992528
67	0.992777
228	0.993275
339	0.993524
630	0.993773
679	0.994022
734	0.994271
758	0.994521
825	0.99477
1019	0.995019
1043	0.995268
1084	0.995517
1108	0.995766
1150	0.996015
1157	0.996264
1294	0.996513
1336	0.996762
1361	0.997011
1571	0.99726
1572	0.997509
1629	0.997758
1676	0.998007
1761	0.998257
2011	0.998506
2129	0.998755
2185	0.999004
2230	0.999253
2248	0.999502
2337	0.999751
2439	1
